time	X	Y
8908.000	-0.006	5.064
8909.000	-0.010	5.060
8910.000	-0.013	5.057
8911.000	0.024	5.093
8912.000	0.042	5.112
8913.000	0.061	5.131
8914.000	0.028	5.097
8915.000	0.052	5.121
8916.000	0.035	5.104
8917.000	0.076	5.145
8918.000	0.128	5.197
8919.000	0.165	5.233
8920.000	0.179	5.247
8921.000	0.190	5.259
8922.000	0.236	5.305
8923.000	0.223	5.292
8924.000	0.266	5.334
8925.000	0.231	5.299
8926.000	0.220	5.288
8927.000	0.168	5.236
8928.000	0.163	5.231
8929.000	0.140	5.208
8930.000	0.114	5.181
8931.000	0.077	5.145
8932.000	0.122	5.189
8933.000	0.142	5.209
8934.000	0.162	5.229
8935.000	0.169	5.236
8936.000	0.209	5.276
8937.000	0.251	5.318
8938.000	0.279	5.345
8939.000	0.295	5.362
8940.000	0.360	5.426
8941.000	0.374	5.441
8942.000	0.340	5.406
8943.000	0.288	5.354
8944.000	0.347	5.413
8945.000	0.367	5.433
8946.000	0.368	5.433
8947.000	0.381	5.447
8948.000	0.439	5.504
8949.000	0.377	5.443
8950.000	0.400	5.465
8951.000	0.391	5.456
8952.000	0.436	5.501
8953.000	0.386	5.452
8954.000	0.403	5.468
8955.000	0.403	5.468
8956.000	0.399	5.464
8957.000	0.426	5.491
8958.000	0.451	5.516
8959.000	0.436	5.500
8960.000	0.415	5.480
8961.000	0.431	5.495
8962.000	0.381	5.445
8963.000	0.395	5.459
8964.000	0.372	5.436
8965.000	0.424	5.488
8966.000	0.387	5.451
8967.000	0.417	5.481
8968.000	0.422	5.486
8969.000	0.448	5.512
8970.000	0.475	5.538
8971.000	0.491	5.555
8972.000	0.488	5.551
8973.000	0.530	5.592
8974.000	0.524	5.586
8975.000	0.526	5.589
8976.000	0.516	5.579
8977.000	0.519	5.582
8978.000	0.519	5.581
8979.000	0.510	5.572
8980.000	0.531	5.593
8981.000	0.513	5.575
8982.000	0.460	5.522
8983.000	0.424	5.486
8984.000	0.348	5.410
8985.000	0.340	5.402
8986.000	0.300	5.361
8987.000	0.320	5.381
8988.000	0.298	5.359
8989.000	0.368	5.429
8990.000	0.392	5.453
8991.000	0.407	5.468
8992.000	0.409	5.470
8993.000	0.441	5.502
8994.000	0.448	5.509
8995.000	0.435	5.496
8996.000	0.422	5.483
8997.000	0.409	5.469
8998.000	0.423	5.483
8999.000	0.420	5.480
9000.000	0.423	5.483
9001.000	0.425	5.485
9002.000	0.456	5.516
9003.000	0.480	5.539
9004.000	0.492	5.552
9005.000	0.503	5.563
9006.000	0.560	5.620
9007.000	0.609	5.669
9008.000	0.604	5.663
9009.000	0.587	5.646
9010.000	0.616	5.674
9011.000	0.612	5.671
9012.000	0.670	5.728
9013.000	0.628	5.687
9014.000	0.617	5.676
9015.000	0.600	5.658
9016.000	0.606	5.665
9017.000	0.583	5.641
9018.000	0.592	5.649
9019.000	0.606	5.664
9020.000	0.586	5.644
9021.000	0.565	5.622
9022.000	0.586	5.643
9023.000	0.581	5.638
9024.000	0.575	5.633
9025.000	0.610	5.667
9026.000	0.615	5.672
9027.000	0.613	5.670
9028.000	0.615	5.672
9029.000	0.563	5.620
9030.000	0.508	5.564
9031.000	0.498	5.554
9032.000	0.455	5.511
9033.000	0.473	5.530
9034.000	0.467	5.523
9035.000	0.504	5.561
9036.000	0.505	5.561
9037.000	0.478	5.534
9038.000	0.462	5.518
9039.000	0.467	5.522
9040.000	0.435	5.490
9041.000	0.500	5.556
9042.000	0.491	5.547
9043.000	0.569	5.624
9044.000	0.585	5.640
9045.000	0.582	5.638
9046.000	0.621	5.676
9047.000	0.633	5.688
9048.000	0.643	5.698
9049.000	0.670	5.724
9050.000	0.705	5.760
9051.000	0.698	5.753
9052.000	0.647	5.701
9053.000	0.670	5.725
9054.000	0.690	5.744
9055.000	0.731	5.785
9056.000	0.752	5.805
9057.000	0.728	5.781
9058.000	0.727	5.781
9059.000	0.741	5.795
9060.000	0.731	5.785
9061.000	0.680	5.733
9062.000	0.684	5.737
9063.000	0.663	5.716
9064.000	0.657	5.710
9065.000	0.697	5.750
9066.000	0.724	5.777
9067.000	0.760	5.813
9068.000	0.804	5.856
9069.000	0.814	5.867
9070.000	0.808	5.860
9071.000	0.797	5.849
9072.000	0.777	5.829
9073.000	0.809	5.861
9074.000	0.829	5.881
9075.000	0.837	5.889
9076.000	0.805	5.857
9077.000	0.775	5.827
9078.000	0.745	5.796
9079.000	0.792	5.843
9080.000	0.819	5.871
9081.000	0.861	5.912
9082.000	0.858	5.909
9083.000	0.896	5.947
9084.000	0.900	5.951
9085.000	0.842	5.893
9086.000	0.881	5.932
9087.000	0.869	5.919
9088.000	0.878	5.928
9089.000	0.881	5.931
9090.000	0.890	5.940
9091.000	0.864	5.914
9092.000	0.869	5.919
9093.000	0.841	5.890
9094.000	0.823	5.873
9095.000	0.857	5.906
9096.000	0.900	5.949
9097.000	0.869	5.918
9098.000	0.903	5.953
9099.000	0.925	5.974
9100.000	0.907	5.956
9101.000	0.938	5.987
9102.000	0.918	5.966
9103.000	0.874	5.923
9104.000	0.844	5.893
9105.000	0.827	5.875
9106.000	0.828	5.876
9107.000	0.847	5.896
9108.000	0.819	5.867
9109.000	0.790	5.838
9110.000	0.750	5.798
9111.000	0.783	5.831
9112.000	0.771	5.818
9113.000	0.762	5.809
9114.000	0.772	5.819
9115.000	0.810	5.857
9116.000	0.802	5.849
9117.000	0.793	5.840
9118.000	0.740	5.787
9119.000	0.746	5.793
9120.000	0.767	5.813
9121.000	0.850	5.897
9122.000	0.893	5.939
9123.000	0.864	5.911
9124.000	0.902	5.949
9125.000	0.920	5.967
9126.000	0.980	6.026
9127.000	0.926	5.972
9128.000	0.930	5.976
9129.000	0.953	5.999
9130.000	0.959	6.004
9131.000	0.952	5.997
9132.000	0.904	5.950
9133.000	0.896	5.941
9134.000	0.886	5.931
9135.000	0.876	5.921
9136.000	0.849	5.894
9137.000	0.842	5.887
9138.000	0.873	5.918
9139.000	0.905	5.950
9140.000	0.911	5.955
9141.000	0.955	5.999
9142.000	0.987	6.031
9143.000	1.037	6.081
9144.000	1.078	6.123
9145.000	1.103	6.147
9146.000	1.089	6.133
9147.000	1.110	6.154
9148.000	1.139	6.183
9149.000	1.157	6.201
9150.000	1.111	6.154
9151.000	1.129	6.172
9152.000	1.110	6.153
9153.000	1.091	6.134
9154.000	1.074	6.117
9155.000	1.087	6.130
9156.000	1.083	6.126
9157.000	1.105	6.148
9158.000	1.073	6.115
9159.000	1.054	6.097
9160.000	1.033	6.076
9161.000	1.022	6.065
9162.000	1.037	6.079
9163.000	1.092	6.135
9164.000	1.062	6.104
9165.000	1.010	6.052
9166.000	0.997	6.039
9167.000	1.023	6.065
9168.000	1.059	6.100
9169.000	1.073	6.115
9170.000	1.095	6.137
9171.000	1.104	6.145
9172.000	1.103	6.144
9173.000	1.081	6.122
9174.000	1.048	6.089
9175.000	1.016	6.057
9176.000	1.030	6.071
9177.000	1.028	6.068
9178.000	1.023	6.063
9179.000	0.989	6.030
9180.000	1.011	6.051
9181.000	0.972	6.012
9182.000	0.984	6.024
9183.000	0.925	5.965
9184.000	0.873	5.913
9185.000	0.923	5.963
9186.000	0.908	5.948
9187.000	0.932	5.971
9188.000	0.904	5.943
9189.000	0.856	5.895
9190.000	0.891	5.930
9191.000	0.894	5.933
9192.000	0.887	5.926
9193.000	0.849	5.887
9194.000	0.828	5.867
9195.000	0.803	5.842
9196.000	0.787	5.826
9197.000	0.729	5.768
9198.000	0.723	5.761
9199.000	0.715	5.753
9200.000	0.732	5.770
9201.000	0.721	5.759
9202.000	0.738	5.776
9203.000	0.752	5.789
9204.000	0.704	5.742
9205.000	0.689	5.727
9206.000	0.658	5.695
9207.000	0.632	5.669
9208.000	0.649	5.686
9209.000	0.675	5.712
9210.000	0.683	5.720
9211.000	0.695	5.732
9212.000	0.723	5.760
9213.000	0.720	5.756
9214.000	0.752	5.789
9215.000	0.748	5.784
9216.000	0.738	5.775
9217.000	0.698	5.734
9218.000	0.698	5.734
9219.000	0.700	5.736
9220.000	0.744	5.780
9221.000	0.728	5.764
9222.000	0.740	5.775
9223.000	0.713	5.748
9224.000	0.714	5.750
9225.000	0.738	5.773
9226.000	0.719	5.755
9227.000	0.711	5.746
9228.000	0.718	5.753
9229.000	0.690	5.725
9230.000	0.696	5.731
9231.000	0.724	5.759
9232.000	0.752	5.786
9233.000	0.740	5.775
9234.000	0.726	5.761
9235.000	0.782	5.816
9236.000	0.788	5.822
9237.000	0.783	5.817
9238.000	0.774	5.808
9239.000	0.757	5.791
9240.000	0.757	5.791
9241.000	0.773	5.807
9242.000	0.815	5.848
9243.000	0.834	5.868
9244.000	0.841	5.875
9245.000	0.860	5.893
9246.000	0.835	5.868
9247.000	0.832	5.865
9248.000	0.831	5.863
9249.000	0.796	5.828
9250.000	0.791	5.824
9251.000	0.754	5.787
9252.000	0.789	5.822
9253.000	0.745	5.777
9254.000	0.747	5.779
9255.000	0.769	5.801
9256.000	0.787	5.819
9257.000	0.792	5.824
9258.000	0.782	5.814
9259.000	0.775	5.807
9260.000	0.743	5.774
9261.000	0.712	5.743
9262.000	0.709	5.741
9263.000	0.705	5.736
9264.000	0.758	5.789
9265.000	0.764	5.795
9266.000	0.761	5.792
9267.000	0.801	5.831
9268.000	0.851	5.882
9269.000	0.798	5.828
9270.000	0.786	5.817
9271.000	0.780	5.810
9272.000	0.782	5.812
9273.000	0.802	5.832
9274.000	0.797	5.827
9275.000	0.776	5.806
9276.000	0.724	5.754
9277.000	0.725	5.755
9278.000	0.732	5.762
9279.000	0.784	5.814
9280.000	0.740	5.770
9281.000	0.759	5.789
9282.000	0.732	5.761
9283.000	0.702	5.731
9284.000	0.713	5.742
9285.000	0.673	5.702
9286.000	0.671	5.700
9287.000	0.658	5.687
9288.000	0.659	5.688
9289.000	0.663	5.691
9290.000	0.668	5.697
9291.000	0.668	5.696
9292.000	0.646	5.674
9293.000	0.625	5.653
9294.000	0.642	5.670
9295.000	0.595	5.622
9296.000	0.613	5.641
9297.000	0.592	5.619
9298.000	0.592	5.619
9299.000	0.598	5.625
9300.000	0.601	5.628
9301.000	0.613	5.641
9302.000	0.642	5.669
9303.000	0.594	5.621
9304.000	0.542	5.568
9305.000	0.552	5.579
9306.000	0.539	5.566
9307.000	0.540	5.566
9308.000	0.583	5.609
9309.000	0.616	5.642
9310.000	0.637	5.663
9311.000	0.648	5.674
9312.000	0.634	5.660
9313.000	0.658	5.684
9314.000	0.645	5.671
9315.000	0.611	5.637
9316.000	0.610	5.636
9317.000	0.592	5.617
9318.000	0.582	5.608
9319.000	0.571	5.596
9320.000	0.574	5.599
9321.000	0.548	5.573
9322.000	0.532	5.557
9323.000	0.571	5.595
9324.000	0.533	5.558
9325.000	0.548	5.573
9326.000	0.520	5.545
9327.000	0.554	5.578
9328.000	0.546	5.570
9329.000	0.545	5.569
9330.000	0.551	5.575
9331.000	0.577	5.601
9332.000	0.567	5.591
9333.000	0.550	5.574
9334.000	0.546	5.569
9335.000	0.542	5.565
9336.000	0.543	5.566
9337.000	0.553	5.576
9338.000	0.575	5.599
9339.000	0.597	5.620
9340.000	0.591	5.614
9341.000	0.521	5.543
9342.000	0.517	5.539
9343.000	0.494	5.516
9344.000	0.479	5.502
9345.000	0.475	5.497
9346.000	0.495	5.517
9347.000	0.529	5.551
9348.000	0.537	5.559
9349.000	0.549	5.571
9350.000	0.619	5.641
9351.000	0.648	5.670
9352.000	0.645	5.666
9353.000	0.628	5.649
9354.000	0.602	5.623
9355.000	0.610	5.631
9356.000	0.569	5.590
9357.000	0.581	5.602
9358.000	0.617	5.638
9359.000	0.562	5.583
9360.000	0.529	5.550
9361.000	0.597	5.617
9362.000	0.632	5.653
9363.000	0.639	5.660
9364.000	0.631	5.651
9365.000	0.657	5.677
9366.000	0.637	5.657
9367.000	0.612	5.632
9368.000	0.613	5.633
9369.000	0.602	5.621
9370.000	0.585	5.605
9371.000	0.615	5.634
9372.000	0.633	5.652
9373.000	0.621	5.640
9374.000	0.652	5.671
9375.000	0.678	5.697
9376.000	0.659	5.678
9377.000	0.639	5.658
9378.000	0.565	5.584
9379.000	0.493	5.512
9380.000	0.540	5.559
9381.000	0.499	5.517
9382.000	0.469	5.488
9383.000	0.447	5.465
9384.000	0.448	5.466
9385.000	0.441	5.459
9386.000	0.465	5.483
9387.000	0.461	5.478
9388.000	0.445	5.463
9389.000	0.447	5.465
9390.000	0.450	5.468
9391.000	0.459	5.476
9392.000	0.472	5.489
9393.000	0.549	5.566
9394.000	0.551	5.568
9395.000	0.550	5.567
9396.000	0.535	5.552
9397.000	0.525	5.542
9398.000	0.514	5.531
9399.000	0.468	5.484
9400.000	0.510	5.527
9401.000	0.524	5.540
9402.000	0.552	5.568
9403.000	0.575	5.591
9404.000	0.532	5.548
9405.000	0.489	5.505
9406.000	0.465	5.481
9407.000	0.484	5.500
9408.000	0.491	5.507
9409.000	0.471	5.486
9410.000	0.456	5.471
9411.000	0.462	5.477
9412.000	0.492	5.507
9413.000	0.514	5.529
9414.000	0.504	5.519
9415.000	0.513	5.528
9416.000	0.521	5.535
9417.000	0.483	5.498
9418.000	0.559	5.573
9419.000	0.573	5.587
9420.000	0.563	5.577
9421.000	0.548	5.562
9422.000	0.516	5.530
9423.000	0.510	5.524
9424.000	0.517	5.531
9425.000	0.539	5.552
9426.000	0.506	5.519
9427.000	0.517	5.530
9428.000	0.554	5.567
9429.000	0.546	5.560
9430.000	0.531	5.544
9431.000	0.516	5.529
9432.000	0.438	5.451
9433.000	0.410	5.423
9434.000	0.375	5.388
9435.000	0.353	5.366
9436.000	0.401	5.413
9437.000	0.404	5.416
9438.000	0.378	5.390
9439.000	0.392	5.404
9440.000	0.409	5.421
9441.000	0.389	5.401
9442.000	0.403	5.414
9443.000	0.408	5.419
9444.000	0.409	5.421
9445.000	0.402	5.413
9446.000	0.406	5.418
9447.000	0.454	5.465
9448.000	0.497	5.509
9449.000	0.497	5.508
9450.000	0.512	5.523
9451.000	0.468	5.479
9452.000	0.476	5.487
9453.000	0.474	5.484
9454.000	0.493	5.503
9455.000	0.505	5.516
9456.000	0.494	5.504
9457.000	0.455	5.465
9458.000	0.398	5.408
9459.000	0.394	5.404
9460.000	0.353	5.363
9461.000	0.337	5.347
9462.000	0.300	5.309
9463.000	0.272	5.281
9464.000	0.296	5.305
9465.000	0.314	5.323
9466.000	0.382	5.392
9467.000	0.423	5.432
9468.000	0.456	5.465
9469.000	0.486	5.495
9470.000	0.525	5.534
9471.000	0.501	5.509
9472.000	0.535	5.544
9473.000	0.549	5.557
9474.000	0.512	5.521
9475.000	0.492	5.500
9476.000	0.505	5.513
9477.000	0.515	5.523
9478.000	0.563	5.571
9479.000	0.573	5.581
9480.000	0.542	5.550
9481.000	0.544	5.552
9482.000	0.573	5.581
9483.000	0.529	5.536
9484.000	0.542	5.549
9485.000	0.539	5.546
9486.000	0.576	5.583
9487.000	0.579	5.586
9488.000	0.541	5.548
9489.000	0.514	5.521
9490.000	0.502	5.509
9491.000	0.472	5.478
9492.000	0.473	5.479
9493.000	0.429	5.436
9494.000	0.396	5.402
9495.000	0.394	5.400
9496.000	0.386	5.392
9497.000	0.390	5.396
9498.000	0.413	5.419
9499.000	0.414	5.420
9500.000	0.431	5.437
9501.000	0.419	5.425
9502.000	0.418	5.424
9503.000	0.427	5.432
9504.000	0.483	5.488
9505.000	0.473	5.478
9506.000	0.477	5.482
9507.000	0.462	5.467
9508.000	0.473	5.478
9509.000	0.491	5.495
9510.000	0.477	5.482
9511.000	0.447	5.451
9512.000	0.450	5.454
9513.000	0.431	5.435
9514.000	0.442	5.446
9515.000	0.430	5.434
9516.000	0.419	5.423
9517.000	0.353	5.356
9518.000	0.295	5.299
9519.000	0.299	5.302
9520.000	0.286	5.290
9521.000	0.313	5.317
9522.000	0.281	5.284
9523.000	0.302	5.305
9524.000	0.306	5.309
9525.000	0.339	5.342
9526.000	0.378	5.381
9527.000	0.392	5.395
9528.000	0.443	5.446
9529.000	0.465	5.468
9530.000	0.464	5.466
9531.000	0.454	5.456
9532.000	0.499	5.501
9533.000	0.457	5.459
9534.000	0.472	5.474
9535.000	0.458	5.460
9536.000	0.436	5.438
9537.000	0.444	5.446
9538.000	0.394	5.396
9539.000	0.381	5.382
9540.000	0.334	5.335
9541.000	0.324	5.325
9542.000	0.331	5.332
9543.000	0.337	5.338
9544.000	0.364	5.364
9545.000	0.357	5.358
9546.000	0.390	5.390
9547.000	0.365	5.365
9548.000	0.386	5.387
9549.000	0.406	5.406
9550.000	0.394	5.394
9551.000	0.390	5.390
9552.000	0.411	5.411
9553.000	0.426	5.426
9554.000	0.401	5.401
9555.000	0.357	5.356
9556.000	0.312	5.312
9557.000	0.297	5.296
9558.000	0.322	5.322
9559.000	0.318	5.317
9560.000	0.340	5.339
9561.000	0.341	5.340
9562.000	0.351	5.350
9563.000	0.355	5.354
9564.000	0.355	5.354
9565.000	0.358	5.357
9566.000	0.392	5.390
9567.000	0.400	5.398
9568.000	0.354	5.352
9569.000	0.375	5.373
9570.000	0.380	5.378
9571.000	0.389	5.387
9572.000	0.447	5.444
9573.000	0.443	5.440
9574.000	0.455	5.453
9575.000	0.472	5.469
9576.000	0.503	5.500
9577.000	0.488	5.486
9578.000	0.507	5.504
9579.000	0.510	5.507
9580.000	0.511	5.508
9581.000	0.499	5.496
9582.000	0.489	5.485
9583.000	0.511	5.508
9584.000	0.504	5.501
9585.000	0.503	5.499
9586.000	0.503	5.499
9587.000	0.469	5.465
9588.000	0.483	5.479
9589.000	0.524	5.520
9590.000	0.500	5.496
9591.000	0.446	5.441
9592.000	0.372	5.368
9593.000	0.407	5.402
9594.000	0.373	5.369
9595.000	0.359	5.354
9596.000	0.391	5.386
9597.000	0.437	5.432
9598.000	0.499	5.494
9599.000	0.532	5.526
9600.000	0.519	5.514
9601.000	0.527	5.522
9602.000	0.549	5.544
9603.000	0.561	5.555
9604.000	0.590	5.584
9605.000	0.687	5.681
9606.000	0.687	5.681
9607.000	0.720	5.714
9608.000	0.727	5.721
9609.000	0.738	5.732
9610.000	0.712	5.706
9611.000	0.764	5.758
9612.000	0.794	5.787
9613.000	0.800	5.793
9614.000	0.806	5.799
9615.000	0.749	5.742
9616.000	0.757	5.750
9617.000	0.760	5.752
9618.000	0.789	5.782
9619.000	0.741	5.734
9620.000	0.687	5.679
9621.000	0.694	5.686
9622.000	0.726	5.718
9623.000	0.699	5.691
9624.000	0.667	5.659
9625.000	0.620	5.612
9626.000	0.657	5.649
9627.000	0.640	5.632
9628.000	0.630	5.622
9629.000	0.566	5.558
9630.000	0.578	5.569
9631.000	0.558	5.549
9632.000	0.581	5.572
9633.000	0.567	5.558
9634.000	0.581	5.572
9635.000	0.602	5.593
9636.000	0.629	5.619
9637.000	0.678	5.669
9638.000	0.679	5.670
9639.000	0.644	5.635
9640.000	0.648	5.638
9641.000	0.617	5.607
9642.000	0.608	5.598
9643.000	0.623	5.613
9644.000	0.602	5.592
9645.000	0.542	5.532
9646.000	0.500	5.489
9647.000	0.552	5.541
9648.000	0.546	5.535
9649.000	0.567	5.557
9650.000	0.584	5.573
9651.000	0.595	5.584
9652.000	0.591	5.580
9653.000	0.575	5.564
9654.000	0.562	5.551
9655.000	0.524	5.513
9656.000	0.544	5.533
9657.000	0.507	5.495
9658.000	0.506	5.494
9659.000	0.493	5.481
9660.000	0.493	5.481
9661.000	0.501	5.489
9662.000	0.486	5.474
9663.000	0.473	5.461
9664.000	0.471	5.459
9665.000	0.473	5.461
9666.000	0.450	5.438
9667.000	0.427	5.414
9668.000	0.473	5.461
9669.000	0.471	5.459
9670.000	0.404	5.391
9671.000	0.413	5.400
9672.000	0.430	5.417
9673.000	0.460	5.447
9674.000	0.419	5.406
9675.000	0.393	5.379
9676.000	0.380	5.366
9677.000	0.404	5.390
9678.000	0.468	5.454
9679.000	0.539	5.525
9680.000	0.520	5.507
9681.000	0.531	5.517
9682.000	0.542	5.528
9683.000	0.527	5.512
9684.000	0.505	5.491
9685.000	0.504	5.489
9686.000	0.537	5.523
9687.000	0.526	5.512
9688.000	0.560	5.545
9689.000	0.555	5.540
9690.000	0.629	5.614
9691.000	0.666	5.650
9692.000	0.658	5.643
9693.000	0.669	5.654
9694.000	0.690	5.675
9695.000	0.684	5.669
9696.000	0.675	5.659
9697.000	0.686	5.671
9698.000	0.686	5.670
9699.000	0.704	5.688
9700.000	0.716	5.700
9701.000	0.723	5.707
9702.000	0.690	5.674
9703.000	0.655	5.638
9704.000	0.647	5.631
9705.000	0.609	5.592
9706.000	0.574	5.557
9707.000	0.615	5.598
9708.000	0.631	5.614
9709.000	0.658	5.641
9710.000	0.676	5.659
9711.000	0.676	5.659
9712.000	0.657	5.640
9713.000	0.636	5.618
9714.000	0.599	5.582
9715.000	0.574	5.556
9716.000	0.559	5.541
9717.000	0.556	5.538
9718.000	0.607	5.589
9719.000	0.639	5.621
9720.000	0.671	5.653
9721.000	0.667	5.648
9722.000	0.666	5.648
9723.000	0.668	5.649
9724.000	0.674	5.655
9725.000	0.623	5.605
9726.000	0.635	5.616
9727.000	0.639	5.620
9728.000	0.601	5.582
9729.000	0.631	5.612
9730.000	0.650	5.631
9731.000	0.682	5.663
9732.000	0.656	5.636
9733.000	0.628	5.608
9734.000	0.625	5.605
9735.000	0.596	5.577
9736.000	0.629	5.609
9737.000	0.613	5.593
9738.000	0.598	5.577
9739.000	0.585	5.564
9740.000	0.603	5.583
9741.000	0.666	5.645
9742.000	0.677	5.656
9743.000	0.652	5.631
9744.000	0.617	5.596
9745.000	0.610	5.589
9746.000	0.577	5.556
9747.000	0.588	5.567
9748.000	0.661	5.640
9749.000	0.645	5.624
9750.000	0.647	5.625
9751.000	0.639	5.617
9752.000	0.629	5.607
9753.000	0.611	5.590
9754.000	0.654	5.632
9755.000	0.618	5.596
9756.000	0.658	5.636
9757.000	0.661	5.638
9758.000	0.655	5.632
9759.000	0.629	5.606
9760.000	0.655	5.632
9761.000	0.648	5.625
9762.000	0.650	5.627
9763.000	0.650	5.627
9764.000	0.625	5.602
9765.000	0.636	5.613
9766.000	0.667	5.644
9767.000	0.625	5.602
9768.000	0.651	5.628
9769.000	0.702	5.678
9770.000	0.683	5.659
9771.000	0.672	5.648
9772.000	0.729	5.705
9773.000	0.782	5.758
9774.000	0.805	5.781
9775.000	0.822	5.798
9776.000	0.810	5.786
9777.000	0.784	5.760
9778.000	0.734	5.709
9779.000	0.692	5.668
9780.000	0.668	5.643
9781.000	0.634	5.609
9782.000	0.610	5.585
9783.000	0.615	5.590
9784.000	0.659	5.634
9785.000	0.677	5.652
9786.000	0.658	5.632
9787.000	0.659	5.634
9788.000	0.607	5.581
9789.000	0.619	5.593
9790.000	0.593	5.567
9791.000	0.566	5.540
9792.000	0.542	5.516
9793.000	0.537	5.511
9794.000	0.611	5.585
9795.000	0.616	5.590
9796.000	0.618	5.591
9797.000	0.555	5.529
9798.000	0.494	5.467
9799.000	0.450	5.423
9800.000	0.458	5.432
9801.000	0.523	5.496
9802.000	0.563	5.536
9803.000	0.577	5.550
9804.000	0.561	5.534
9805.000	0.594	5.567
9806.000	0.575	5.548
9807.000	0.550	5.522
9808.000	0.543	5.515
9809.000	0.601	5.573
9810.000	0.638	5.611
9811.000	0.678	5.650
9812.000	0.683	5.655
9813.000	0.703	5.674
9814.000	0.646	5.617
9815.000	0.682	5.653
9816.000	0.689	5.661
9817.000	0.705	5.677
9818.000	0.696	5.667
9819.000	0.708	5.679
9820.000	0.682	5.653
9821.000	0.686	5.657
9822.000	0.697	5.667
9823.000	0.676	5.647
9824.000	0.663	5.634
9825.000	0.645	5.615
9826.000	0.629	5.599
9827.000	0.641	5.611
9828.000	0.650	5.620
9829.000	0.587	5.557
9830.000	0.589	5.559
9831.000	0.615	5.585
9832.000	0.619	5.589
9833.000	0.601	5.571
9834.000	0.604	5.574
9835.000	0.630	5.599
9836.000	0.596	5.565
9837.000	0.550	5.519
9838.000	0.527	5.496
9839.000	0.513	5.482
9840.000	0.479	5.447
9841.000	0.492	5.461
9842.000	0.509	5.478
9843.000	0.507	5.475
9844.000	0.515	5.484
9845.000	0.529	5.497
9846.000	0.593	5.561
9847.000	0.593	5.561
9848.000	0.572	5.540
9849.000	0.507	5.475
9850.000	0.496	5.464
9851.000	0.517	5.485
9852.000	0.484	5.451
9853.000	0.500	5.467
9854.000	0.483	5.450
9855.000	0.452	5.419
9856.000	0.445	5.412
9857.000	0.426	5.393
9858.000	0.412	5.378
9859.000	0.411	5.378
9860.000	0.424	5.391
9861.000	0.440	5.406
9862.000	0.409	5.375
9863.000	0.440	5.406
9864.000	0.497	5.464
9865.000	0.500	5.466
9866.000	0.473	5.439
9867.000	0.439	5.405
9868.000	0.438	5.404
9869.000	0.410	5.376
9870.000	0.435	5.401
9871.000	0.413	5.379
9872.000	0.418	5.384
9873.000	0.396	5.361
9874.000	0.374	5.340
9875.000	0.371	5.336
9876.000	0.359	5.324
9877.000	0.353	5.318
9878.000	0.361	5.325
9879.000	0.313	5.278
9880.000	0.322	5.286
9881.000	0.397	5.361
9882.000	0.418	5.382
9883.000	0.427	5.391
9884.000	0.447	5.411
9885.000	0.441	5.405
9886.000	0.462	5.426
9887.000	0.425	5.389
9888.000	0.409	5.372
9889.000	0.404	5.368
9890.000	0.413	5.376
9891.000	0.440	5.403
9892.000	0.468	5.431
9893.000	0.445	5.408
9894.000	0.437	5.400
9895.000	0.463	5.426
9896.000	0.466	5.429
9897.000	0.418	5.381
9898.000	0.432	5.395
9899.000	0.459	5.422
9900.000	0.455	5.417
9901.000	0.435	5.398
9902.000	0.456	5.418
9903.000	0.433	5.395
9904.000	0.422	5.384
9905.000	0.435	5.397
9906.000	0.440	5.402
9907.000	0.413	5.375
9908.000	0.452	5.414
9909.000	0.445	5.407
9910.000	0.460	5.422
9911.000	0.490	5.451
9912.000	0.453	5.414
9913.000	0.464	5.425
9914.000	0.414	5.375
9915.000	0.430	5.390
9916.000	0.380	5.340
9917.000	0.380	5.341
9918.000	0.396	5.357
9919.000	0.402	5.362
9920.000	0.373	5.333
9921.000	0.354	5.314
9922.000	0.321	5.281
9923.000	0.279	5.239
9924.000	0.261	5.221
9925.000	0.226	5.186
9926.000	0.185	5.145
9927.000	0.174	5.134
9928.000	0.158	5.117
9929.000	0.179	5.138
9930.000	0.189	5.148
9931.000	0.184	5.143
9932.000	0.182	5.141
9933.000	0.207	5.166
9934.000	0.245	5.204
9935.000	0.222	5.180
9936.000	0.206	5.165
9937.000	0.199	5.158
9938.000	0.176	5.134
9939.000	0.185	5.143
9940.000	0.161	5.119
9941.000	0.165	5.123
9942.000	0.178	5.136
9943.000	0.217	5.174
9944.000	0.277	5.235
9945.000	0.293	5.250
9946.000	0.318	5.276
9947.000	0.301	5.258
9948.000	0.232	5.189
9949.000	0.185	5.142
9950.000	0.184	5.141
9951.000	0.171	5.128
9952.000	0.187	5.143
9953.000	0.163	5.120
9954.000	0.164	5.120
9955.000	0.176	5.133
9956.000	0.128	5.084
9957.000	0.114	5.070
9958.000	0.130	5.086
9959.000	0.133	5.089
9960.000	0.108	5.064
9961.000	0.112	5.067
9962.000	0.106	5.062
9963.000	0.096	5.051
9964.000	0.085	5.040
9965.000	0.088	5.044
9966.000	0.096	5.051
9967.000	0.148	5.104
9968.000	0.203	5.158
9969.000	0.172	5.127
9970.000	0.153	5.108
9971.000	0.148	5.103
9972.000	0.128	5.083
9973.000	0.166	5.121
9974.000	0.157	5.111
9975.000	0.192	5.146
9976.000	0.228	5.182
9977.000	0.266	5.220
9978.000	0.292	5.246
9979.000	0.273	5.227
9980.000	0.224	5.178
9981.000	0.265	5.218
9982.000	0.230	5.183
9983.000	0.246	5.199
