time	Temperature	X	Y	Velocity
3217.000	9.61e+04	2.619	2.695	[-0.00052 -0.00054]
3218.000	9.61e+04	2.619	2.694	[-0.00052 -0.00054]
3219.000	9.61e+04	2.618	2.694	[-0.00052 -0.00054]
3220.000	9.61e+04	2.618	2.693	[-0.00052 -0.00054]
3221.000	9.61e+04	2.617	2.693	[-0.00052 -0.00054]
3222.000	9.61e+04	2.617	2.692	[-0.00052 -0.00054]
3223.000	9.61e+04	2.616	2.691	[-0.00052 -0.00054]
3224.000	9.61e+04	2.616	2.691	[-0.00052 -0.00054]
3225.000	9.61e+04	2.615	2.690	[-0.00052 -0.00054]
3226.000	9.61e+04	2.615	2.690	[-0.00052 -0.00054]
3227.000	9.61e+04	2.614	2.689	[-0.00052 -0.00054]
3228.000	9.61e+04	2.614	2.689	[-0.00052 -0.00054]
3229.000	9.61e+04	2.613	2.688	[-0.00052 -0.00054]
3230.000	9.61e+04	2.612	2.688	[-0.00052 -0.00054]
3231.000	9.61e+04	2.612	2.687	[-0.00052 -0.00054]
3232.000	9.61e+04	2.611	2.687	[-0.00052 -0.00054]
3233.000	9.61e+04	2.611	2.686	[-0.00052 -0.00054]
3234.000	9.61e+04	2.610	2.686	[-0.00052 -0.00054]
3235.000	9.61e+04	2.610	2.685	[-0.00052 -0.00054]
3236.000	9.61e+04	2.609	2.684	[-0.00052 -0.00054]
3237.000	9.61e+04	2.609	2.684	[-0.00052 -0.00054]
3238.000	9.61e+04	2.608	2.683	[-0.00052 -0.00054]
3239.000	9.61e+04	2.608	2.683	[-0.00052 -0.00054]
3240.000	9.61e+04	2.607	2.682	[-0.00052 -0.00054]
3241.000	9.61e+04	2.607	2.682	[-0.00052 -0.00054]
3242.000	9.61e+04	2.606	2.681	[-0.00052 -0.00054]
3243.000	9.61e+04	2.606	2.681	[-0.00052 -0.00054]
3244.000	9.61e+04	2.605	2.680	[-0.00052 -0.00054]
3245.000	9.61e+04	2.605	2.680	[-0.00052 -0.00054]
3246.000	9.61e+04	2.604	2.679	[-0.00052 -0.00054]
3247.000	9.61e+04	2.604	2.679	[-0.00052 -0.00054]
3248.000	9.61e+04	2.603	2.678	[-0.00052 -0.00054]
3249.000	9.61e+04	2.603	2.678	[-0.00052 -0.00054]
3250.000	9.61e+04	2.602	2.677	[-0.00052 -0.00054]
3251.000	9.61e+04	2.602	2.676	[-0.00052 -0.00054]
3252.000	9.61e+04	2.601	2.676	[-0.00052 -0.00054]
3253.000	9.61e+04	2.600	2.675	[-0.00052 -0.00054]
3254.000	9.61e+04	2.600	2.675	[-0.00052 -0.00054]
3255.000	9.61e+04	2.599	2.674	[-0.00052 -0.00054]
3256.000	9.61e+04	2.599	2.674	[-0.00052 -0.00054]
3257.000	9.61e+04	2.598	2.673	[-0.00052 -0.00054]
3258.000	9.61e+04	2.598	2.673	[-0.00052 -0.00054]
3259.000	9.61e+04	2.597	2.672	[-0.00052 -0.00053]
3260.000	9.61e+04	2.597	2.672	[-0.00052 -0.00053]
3261.000	9.61e+04	2.596	2.671	[-0.00052 -0.00053]
3262.000	9.61e+04	2.596	2.671	[-0.00052 -0.00053]
3263.000	9.61e+04	2.595	2.670	[-0.00052 -0.00053]
3264.000	9.61e+04	2.595	2.669	[-0.00052 -0.00053]
3265.000	9.61e+04	2.594	2.669	[-0.00052 -0.00053]
3266.000	9.61e+04	2.594	2.668	[-0.00052 -0.00053]
3267.000	9.61e+04	2.593	2.668	[-0.00052 -0.00053]
3268.000	9.61e+04	2.593	2.667	[-0.00052 -0.00053]
3269.000	9.61e+04	2.592	2.667	[-0.00052 -0.00053]
3270.000	9.61e+04	2.592	2.666	[-0.00052 -0.00053]
3271.000	9.61e+04	2.591	2.666	[-0.00052 -0.00053]
3272.000	9.61e+04	2.591	2.665	[-0.00052 -0.00053]
3273.000	9.61e+04	2.590	2.665	[-0.00052 -0.00053]
3274.000	9.61e+04	2.590	2.664	[-0.00052 -0.00053]
3275.000	9.61e+04	2.589	2.664	[-0.00052 -0.00053]
3276.000	9.61e+04	2.589	2.663	[-0.00052 -0.00053]
3277.000	9.61e+04	2.588	2.663	[-0.00052 -0.00053]
3278.000	9.61e+04	2.587	2.662	[-0.00052 -0.00053]
3279.000	9.61e+04	2.587	2.661	[-0.00052 -0.00053]
3280.000	9.61e+04	2.586	2.661	[-0.00052 -0.00053]
3281.000	9.61e+04	2.586	2.660	[-0.00052 -0.00053]
3282.000	9.61e+04	2.585	2.660	[-0.00052 -0.00053]
3283.000	9.61e+04	2.585	2.659	[-0.00052 -0.00053]
3284.000	9.61e+04	2.584	2.659	[-0.00052 -0.00053]
3285.000	9.61e+04	2.584	2.658	[-0.00052 -0.00053]
3286.000	9.61e+04	2.583	2.658	[-0.00052 -0.00053]
3287.000	9.61e+04	2.583	2.657	[-0.00052 -0.00053]
3288.000	9.61e+04	2.582	2.657	[-0.00052 -0.00053]
3289.000	9.61e+04	2.582	2.656	[-0.00052 -0.00053]
3290.000	9.61e+04	2.581	2.656	[-0.00052 -0.00053]
3291.000	9.61e+04	2.581	2.655	[-0.00052 -0.00053]
3292.000	9.61e+04	2.580	2.655	[-0.00052 -0.00053]
3293.000	9.61e+04	2.580	2.654	[-0.00052 -0.00053]
3294.000	9.61e+04	2.579	2.653	[-0.00052 -0.00053]
3295.000	9.61e+04	2.579	2.653	[-0.00052 -0.00053]
3296.000	9.61e+04	2.578	2.652	[-0.00052 -0.00053]
3297.000	9.61e+04	2.578	2.652	[-0.00052 -0.00053]
3298.000	9.61e+04	2.577	2.651	[-0.00052 -0.00053]
3299.000	9.61e+04	2.577	2.651	[-0.00052 -0.00053]
3300.000	9.61e+04	2.576	2.650	[-0.00052 -0.00053]
3301.000	9.61e+04	2.576	2.650	[-0.00052 -0.00053]
3302.000	9.61e+04	2.575	2.649	[-0.00052 -0.00053]
3303.000	9.61e+04	2.575	2.649	[-0.00052 -0.00053]
3304.000	9.61e+04	2.574	2.648	[-0.00052 -0.00053]
3305.000	9.61e+04	2.574	2.648	[-0.00052 -0.00053]
3306.000	9.61e+04	2.573	2.647	[-0.00052 -0.00053]
3307.000	9.61e+04	2.573	2.647	[-0.00052 -0.00053]
3308.000	9.61e+04	2.572	2.646	[-0.00051 -0.00053]
3309.000	9.61e+04	2.571	2.646	[-0.00051 -0.00053]
3310.000	9.61e+04	2.571	2.645	[-0.00051 -0.00053]
3311.000	9.61e+04	2.570	2.644	[-0.00051 -0.00053]
3312.000	9.61e+04	2.570	2.644	[-0.00051 -0.00053]
3313.000	9.61e+04	2.569	2.643	[-0.00051 -0.00053]
3314.000	9.61e+04	2.569	2.643	[-0.00051 -0.00053]
3315.000	9.61e+04	2.568	2.642	[-0.00051 -0.00053]
3316.000	9.61e+04	2.568	2.642	[-0.00051 -0.00053]
3317.000	9.61e+04	2.567	2.641	[-0.00051 -0.00053]
3318.000	9.61e+04	2.567	2.641	[-0.00051 -0.00053]
3319.000	9.61e+04	2.566	2.640	[-0.00051 -0.00053]
3320.000	9.61e+04	2.566	2.640	[-0.00051 -0.00053]
3321.000	9.61e+04	2.565	2.639	[-0.00051 -0.00053]
3322.000	9.61e+04	2.565	2.639	[-0.00051 -0.00053]
3323.000	9.61e+04	2.564	2.638	[-0.00051 -0.00053]
3324.000	9.61e+04	2.564	2.638	[-0.00051 -0.00053]
3325.000	9.61e+04	2.563	2.637	[-0.00051 -0.00053]
3326.000	9.61e+04	2.563	2.637	[-0.00051 -0.00053]
3327.000	9.61e+04	2.562	2.636	[-0.00051 -0.00053]
3328.000	9.61e+04	2.562	2.635	[-0.00051 -0.00053]
3329.000	9.61e+04	2.561	2.635	[-0.00051 -0.00053]
3330.000	9.61e+04	2.561	2.634	[-0.00051 -0.00053]
3331.000	9.61e+04	2.560	2.634	[-0.00051 -0.00053]
3332.000	9.61e+04	2.560	2.633	[-0.00051 -0.00053]
3333.000	9.61e+04	2.559	2.633	[-0.00051 -0.00053]
3334.000	9.61e+04	2.559	2.632	[-0.00051 -0.00053]
3335.000	9.61e+04	2.558	2.632	[-0.00051 -0.00053]
3336.000	9.61e+04	2.558	2.631	[-0.00051 -0.00053]
3337.000	9.61e+04	2.557	2.631	[-0.00051 -0.00053]
3338.000	9.61e+04	2.557	2.630	[-0.00051 -0.00053]
3339.000	9.61e+04	2.556	2.630	[-0.00051 -0.00053]
3340.000	9.61e+04	2.556	2.629	[-0.00051 -0.00053]
3341.000	9.61e+04	2.555	2.629	[-0.00051 -0.00053]
3342.000	9.61e+04	2.555	2.628	[-0.00051 -0.00053]
3343.000	9.61e+04	2.554	2.628	[-0.00051 -0.00053]
3344.000	9.61e+04	2.554	2.627	[-0.00051 -0.00053]
3345.000	9.61e+04	2.553	2.627	[-0.00051 -0.00053]
3346.000	9.61e+04	2.552	2.626	[-0.00051 -0.00053]
3347.000	9.61e+04	2.552	2.625	[-0.00051 -0.00053]
3348.000	9.61e+04	2.551	2.625	[-0.00051 -0.00053]
3349.000	9.61e+04	2.551	2.624	[-0.00051 -0.00053]
3350.000	9.61e+04	2.550	2.624	[-0.00051 -0.00053]
3351.000	9.61e+04	2.550	2.623	[-0.00051 -0.00053]
3352.000	9.61e+04	2.549	2.623	[-0.00051 -0.00053]
3353.000	9.61e+04	2.549	2.622	[-0.00051 -0.00053]
3354.000	9.61e+04	2.548	2.622	[-0.00051 -0.00052]
3355.000	9.61e+04	2.548	2.621	[-0.00051 -0.00052]
3356.000	9.61e+04	2.547	2.621	[-0.00051 -0.00052]
3357.000	9.61e+04	2.547	2.620	[-0.00051 -0.00052]
3358.000	9.61e+04	2.546	2.620	[-0.00051 -0.00052]
3359.000	9.61e+04	2.546	2.619	[-0.00051 -0.00052]
3360.000	9.61e+04	2.545	2.619	[-0.00051 -0.00052]
3361.000	9.61e+04	2.545	2.618	[-0.00051 -0.00052]
3362.000	9.61e+04	2.544	2.618	[-0.00051 -0.00052]
3363.000	9.61e+04	2.544	2.617	[-0.00051 -0.00052]
3364.000	9.61e+04	2.543	2.617	[-0.00051 -0.00052]
3365.000	9.61e+04	2.543	2.616	[-0.00051 -0.00052]
3366.000	9.61e+04	2.542	2.616	[-0.00051 -0.00052]
3367.000	9.61e+04	2.542	2.615	[-0.00051 -0.00052]
3368.000	9.61e+04	2.541	2.614	[-0.00051 -0.00052]
3369.000	9.61e+04	2.541	2.614	[-0.00051 -0.00052]
3370.000	9.61e+04	2.540	2.613	[-0.00051 -0.00052]
3371.000	9.61e+04	2.540	2.613	[-0.00051 -0.00052]
3372.000	9.61e+04	2.539	2.612	[-0.00051 -0.00052]
3373.000	9.61e+04	2.539	2.612	[-0.00051 -0.00052]
3374.000	9.61e+04	2.538	2.611	[-0.00051 -0.00052]
3375.000	9.61e+04	2.538	2.611	[-0.00051 -0.00052]
3376.000	9.61e+04	2.537	2.610	[-0.00051 -0.00052]
3377.000	9.61e+04	2.537	2.610	[-0.00051 -0.00052]
3378.000	9.61e+04	2.536	2.609	[-0.00051 -0.00052]
3379.000	9.61e+04	2.536	2.609	[-0.00051 -0.00052]
3380.000	9.61e+04	2.535	2.608	[-0.00051 -0.00052]
3381.000	9.61e+04	2.535	2.608	[-0.00051 -0.00052]
3382.000	9.61e+04	2.534	2.607	[-0.00051 -0.00052]
3383.000	9.61e+04	2.534	2.607	[-0.00051 -0.00052]
3384.000	9.61e+04	2.533	2.606	[-0.00051 -0.00052]
3385.000	9.61e+04	2.533	2.606	[-0.00051 -0.00052]
3386.000	9.61e+04	2.532	2.605	[-0.00051 -0.00052]
3387.000	9.61e+04	2.532	2.605	[-0.00051 -0.00052]
3388.000	9.61e+04	2.531	2.604	[-0.00051 -0.00052]
3389.000	9.61e+04	2.531	2.603	[-0.00051 -0.00052]
3390.000	9.61e+04	2.530	2.603	[-0.00051 -0.00052]
3391.000	9.61e+04	2.530	2.602	[-0.00051 -0.00052]
3392.000	9.61e+04	2.529	2.602	[-0.00051 -0.00052]
3393.000	9.61e+04	2.529	2.601	[-0.00051 -0.00052]
3394.000	9.61e+04	2.528	2.601	[-0.00051 -0.00052]
3395.000	9.61e+04	2.528	2.600	[-0.00051 -0.00052]
3396.000	9.61e+04	2.527	2.600	[-0.00051 -0.00052]
3397.000	9.61e+04	2.527	2.599	[-0.00051 -0.00052]
3398.000	9.61e+04	2.526	2.599	[-0.00051 -0.00052]
3399.000	9.61e+04	2.526	2.598	[-0.00051 -0.00052]
3400.000	9.61e+04	2.525	2.598	[-0.00051 -0.00052]
3401.000	9.61e+04	2.525	2.597	[-0.00051 -0.00052]
3402.000	9.61e+04	2.524	2.597	[-0.00051 -0.00052]
3403.000	9.61e+04	2.524	2.596	[-0.00051 -0.00052]
3404.000	9.61e+04	2.523	2.596	[-0.00051 -0.00052]
3405.000	9.61e+04	2.523	2.595	[-0.00051 -0.00052]
3406.000	9.61e+04	2.522	2.595	[-0.0005  -0.00052]
3407.000	9.61e+04	2.522	2.594	[-0.0005  -0.00052]
3408.000	9.61e+04	2.521	2.594	[-0.0005  -0.00052]
3409.000	9.61e+04	2.521	2.593	[-0.0005  -0.00052]
3410.000	9.61e+04	2.520	2.593	[-0.0005  -0.00052]
3411.000	9.61e+04	2.519	2.592	[-0.0005  -0.00052]
3412.000	9.61e+04	2.519	2.592	[-0.0005  -0.00052]
3413.000	9.61e+04	2.518	2.591	[-0.0005  -0.00052]
3414.000	9.61e+04	2.518	2.590	[-0.0005  -0.00052]
3415.000	9.61e+04	2.517	2.590	[-0.0005  -0.00052]
3416.000	9.61e+04	2.517	2.589	[-0.0005  -0.00052]
3417.000	9.61e+04	2.516	2.589	[-0.0005  -0.00052]
3418.000	9.61e+04	2.516	2.588	[-0.0005  -0.00052]
3419.000	9.61e+04	2.515	2.588	[-0.0005  -0.00052]
3420.000	9.61e+04	2.515	2.587	[-0.0005  -0.00052]
3421.000	9.61e+04	2.514	2.587	[-0.0005  -0.00052]
3422.000	9.61e+04	2.514	2.586	[-0.0005  -0.00052]
3423.000	9.61e+04	2.513	2.586	[-0.0005  -0.00052]
3424.000	9.61e+04	2.513	2.585	[-0.0005  -0.00052]
3425.000	9.61e+04	2.512	2.585	[-0.0005  -0.00052]
3426.000	9.61e+04	2.512	2.584	[-0.0005  -0.00052]
3427.000	9.61e+04	2.511	2.584	[-0.0005  -0.00052]
3428.000	9.61e+04	2.511	2.583	[-0.0005  -0.00052]
3429.000	9.61e+04	2.510	2.583	[-0.0005  -0.00052]
3430.000	9.61e+04	2.510	2.582	[-0.0005  -0.00052]
3431.000	9.61e+04	2.509	2.582	[-0.0005  -0.00052]
3432.000	9.61e+04	2.509	2.581	[-0.0005  -0.00052]
3433.000	9.61e+04	2.508	2.581	[-0.0005  -0.00052]
3434.000	9.61e+04	2.508	2.580	[-0.0005  -0.00052]
3435.000	9.61e+04	2.507	2.580	[-0.0005  -0.00052]
3436.000	9.61e+04	2.507	2.579	[-0.0005  -0.00052]
3437.000	9.61e+04	2.506	2.579	[-0.0005  -0.00052]
3438.000	9.61e+04	2.506	2.578	[-0.0005  -0.00052]
3439.000	9.61e+04	2.505	2.578	[-0.0005  -0.00052]
3440.000	9.61e+04	2.505	2.577	[-0.0005  -0.00052]
3441.000	9.61e+04	2.504	2.577	[-0.0005  -0.00052]
3442.000	9.61e+04	2.504	2.576	[-0.0005  -0.00052]
3443.000	9.61e+04	2.503	2.576	[-0.0005  -0.00052]
3444.000	9.61e+04	2.503	2.575	[-0.0005  -0.00052]
3445.000	9.61e+04	2.502	2.574	[-0.0005  -0.00052]
3446.000	9.61e+04	2.502	2.574	[-0.0005  -0.00052]
3447.000	9.61e+04	2.501	2.573	[-0.0005  -0.00052]
3448.000	9.61e+04	2.501	2.573	[-0.0005  -0.00052]
3449.000	9.61e+04	2.500	2.572	[-0.0005  -0.00052]
3450.000	9.61e+04	2.500	2.572	[-0.0005  -0.00051]
3451.000	9.61e+04	2.499	2.571	[-0.0005  -0.00051]
3452.000	9.61e+04	2.499	2.571	[-0.0005  -0.00051]
3453.000	9.61e+04	2.498	2.570	[-0.0005  -0.00051]
3454.000	9.61e+04	2.498	2.570	[-0.0005  -0.00051]
3455.000	9.61e+04	2.497	2.569	[-0.0005  -0.00051]
3456.000	9.61e+04	2.497	2.569	[-0.0005  -0.00051]
3457.000	9.61e+04	2.496	2.568	[-0.0005  -0.00051]
3458.000	9.61e+04	2.496	2.568	[-0.0005  -0.00051]
3459.000	9.61e+04	2.495	2.567	[-0.0005  -0.00051]
3460.000	9.61e+04	2.495	2.567	[-0.0005  -0.00051]
3461.000	9.61e+04	2.494	2.566	[-0.0005  -0.00051]
3462.000	9.61e+04	2.494	2.566	[-0.0005  -0.00051]
3463.000	9.61e+04	2.493	2.565	[-0.0005  -0.00051]
3464.000	9.61e+04	2.493	2.565	[-0.0005  -0.00051]
3465.000	9.61e+04	2.492	2.564	[-0.0005  -0.00051]
3466.000	9.61e+04	2.492	2.564	[-0.0005  -0.00051]
3467.000	9.61e+04	2.491	2.563	[-0.0005  -0.00051]
3468.000	9.61e+04	2.491	2.563	[-0.0005  -0.00051]
3469.000	9.61e+04	2.490	2.562	[-0.0005  -0.00051]
3470.000	9.61e+04	2.490	2.562	[-0.0005  -0.00051]
3471.000	9.61e+04	2.489	2.561	[-0.0005  -0.00051]
3472.000	9.61e+04	2.489	2.561	[-0.0005  -0.00051]
3473.000	9.61e+04	2.488	2.560	[-0.0005  -0.00051]
3474.000	9.61e+04	2.488	2.560	[-0.0005  -0.00051]
3475.000	9.61e+04	2.487	2.559	[-0.0005  -0.00051]
3476.000	9.61e+04	2.487	2.559	[-0.0005  -0.00051]
3477.000	9.61e+04	2.486	2.558	[-0.0005  -0.00051]
3478.000	9.61e+04	2.486	2.558	[-0.0005  -0.00051]
3479.000	9.61e+04	2.485	2.557	[-0.0005  -0.00051]
3480.000	9.61e+04	2.485	2.556	[-0.0005  -0.00051]
3481.000	9.61e+04	2.484	2.556	[-0.0005  -0.00051]
3482.000	9.61e+04	2.484	2.555	[-0.0005  -0.00051]
3483.000	9.61e+04	2.483	2.555	[-0.0005  -0.00051]
3484.000	9.61e+04	2.483	2.554	[-0.0005  -0.00051]
3485.000	9.61e+04	2.482	2.554	[-0.0005  -0.00051]
3486.000	9.61e+04	2.482	2.553	[-0.0005  -0.00051]
3487.000	9.61e+04	2.481	2.553	[-0.0005  -0.00051]
3488.000	9.61e+04	2.481	2.552	[-0.0005  -0.00051]
3489.000	9.61e+04	2.480	2.552	[-0.0005  -0.00051]
3490.000	9.61e+04	2.480	2.551	[-0.0005  -0.00051]
3491.000	9.61e+04	2.479	2.551	[-0.0005  -0.00051]
3492.000	9.61e+04	2.479	2.550	[-0.0005  -0.00051]
3493.000	9.61e+04	2.478	2.550	[-0.0005  -0.00051]
3494.000	9.61e+04	2.478	2.549	[-0.0005  -0.00051]
3495.000	9.61e+04	2.477	2.549	[-0.0005  -0.00051]
3496.000	9.61e+04	2.477	2.548	[-0.0005  -0.00051]
3497.000	9.61e+04	2.476	2.548	[-0.0005  -0.00051]
3498.000	9.61e+04	2.476	2.547	[-0.0005  -0.00051]
3499.000	9.61e+04	2.475	2.547	[-0.0005  -0.00051]
3500.000	9.61e+04	2.475	2.546	[-0.0005  -0.00051]
3501.000	9.61e+04	2.475	2.546	[-0.0005  -0.00051]
3502.000	9.61e+04	2.474	2.545	[-0.0005  -0.00051]
3503.000	9.61e+04	2.474	2.545	[-0.0005  -0.00051]
3504.000	9.61e+04	2.473	2.544	[-0.0005  -0.00051]
3505.000	9.61e+04	2.473	2.544	[-0.0005  -0.00051]
3506.000	9.61e+04	2.472	2.543	[-0.00049 -0.00051]
3507.000	9.61e+04	2.472	2.543	[-0.00049 -0.00051]
3508.000	9.61e+04	2.471	2.542	[-0.00049 -0.00051]
3509.000	9.61e+04	2.471	2.542	[-0.00049 -0.00051]
3510.000	9.61e+04	2.470	2.541	[-0.00049 -0.00051]
3511.000	9.61e+04	2.470	2.541	[-0.00049 -0.00051]
3512.000	9.61e+04	2.469	2.540	[-0.00049 -0.00051]
3513.000	9.61e+04	2.469	2.540	[-0.00049 -0.00051]
3514.000	9.61e+04	2.468	2.539	[-0.00049 -0.00051]
3515.000	9.61e+04	2.468	2.539	[-0.00049 -0.00051]
3516.000	9.61e+04	2.467	2.538	[-0.00049 -0.00051]
3517.000	9.61e+04	2.467	2.538	[-0.00049 -0.00051]
3518.000	9.61e+04	2.466	2.537	[-0.00049 -0.00051]
3519.000	9.61e+04	2.466	2.537	[-0.00049 -0.00051]
3520.000	9.61e+04	2.465	2.536	[-0.00049 -0.00051]
3521.000	9.61e+04	2.465	2.536	[-0.00049 -0.00051]
3522.000	9.61e+04	2.464	2.535	[-0.00049 -0.00051]
3523.000	9.61e+04	2.464	2.535	[-0.00049 -0.00051]
3524.000	9.61e+04	2.463	2.534	[-0.00049 -0.00051]
3525.000	9.61e+04	2.463	2.534	[-0.00049 -0.00051]
3526.000	9.61e+04	2.462	2.533	[-0.00049 -0.00051]
3527.000	9.61e+04	2.462	2.533	[-0.00049 -0.00051]
3528.000	9.61e+04	2.461	2.532	[-0.00049 -0.00051]
3529.000	9.61e+04	2.461	2.532	[-0.00049 -0.00051]
3530.000	9.61e+04	2.460	2.531	[-0.00049 -0.00051]
3531.000	9.61e+04	2.460	2.531	[-0.00049 -0.00051]
3532.000	9.61e+04	2.459	2.530	[-0.00049 -0.00051]
3533.000	9.61e+04	2.459	2.530	[-0.00049 -0.00051]
3534.000	9.61e+04	2.458	2.529	[-0.00049 -0.00051]
3535.000	9.61e+04	2.458	2.528	[-0.00049 -0.00051]
3536.000	9.61e+04	2.457	2.528	[-0.00049 -0.00051]
3537.000	9.61e+04	2.457	2.527	[-0.00049 -0.00051]
3538.000	9.61e+04	2.456	2.527	[-0.00049 -0.00051]
3539.000	9.61e+04	2.456	2.526	[-0.00049 -0.00051]
3540.000	9.61e+04	2.455	2.526	[-0.00049 -0.00051]
3541.000	9.61e+04	2.455	2.525	[-0.00049 -0.00051]
3542.000	9.61e+04	2.454	2.525	[-0.00049 -0.00051]
3543.000	9.61e+04	2.454	2.524	[-0.00049 -0.00051]
